model	nDCGRendle2020	Recall	dataset_name	strategy	cutoff	transactions	space_size	space_size_log	shape	shape_log	density	density_log	gini_item	gini_user	average_degree	average_degree_users	average_degree_items	average_degree_log	average_degree_users_log	average_degree_items_log	average_clustering_coefficient_dot	average_clustering_coefficient_min	average_clustering_coefficient_max	average_clustering_coefficient_dot_log	average_clustering_coefficient_min_log	average_clustering_coefficient_max_log	average_clustering_coefficient_dot_users	average_clustering_coefficient_dot_items	average_clustering_coefficient_min_users	average_clustering_coefficient_min_items	average_clustering_coefficient_max_users	average_clustering_coefficient_max_items	average_clustering_coefficient_dot_users_log	average_clustering_coefficient_dot_items_log	average_clustering_coefficient_min_users_log	average_clustering_coefficient_min_items_log	average_clustering_coefficient_max_users_log	average_clustering_coefficient_max_items_log	degree_assortativity_users	degree_assortativity_items	most_least_favorite	most_rated	highest_variance	most_recent_1	most_recent_2	most_recent_3	most_characteristic
ItemKNN	0.0908256187114161	0.1046024816832837	yelp	most_favorite	100	883844	25.00043353624093	1.3979475399026222	1.2542668996102675	0.09838996129081228	0.0014141013544399035	-2.8495194617580264	0.4375255754425317	0.3404123102920707	33.58185286753309	30.17797064180864	37.85122967343099	1.526104654516314	1.4796900317054071	1.5780799929962197	0.02313122179464603	0.07373636450139119	0.03549095010845108	-1.6358014271230743	-1.1323182786624575	-1.4498823742411826	0.02466130240425616	0.02121209233227633	0.07371985898036859	0.07375706683007123	0.03830755804928319	0.03195817199908551	-1.607983991323193	-1.6734164911465903	-1.1324155042194632	-1.1321963626274698	-1.4167155316379811	-1.4954180702033164	0.20653037670276206	0.02015756550640805	0.734685719951126	0.08691018866118863	0.2500409043842891	0.8923965109346065	0.9470697869127492	0.5756208877245412	0.2720257541125242
SimpleX	0.0919684860778653	0.1059325255911697	yelp	most_favorite	100	883844	25.00043353624093	1.3979475399026222	1.2542668996102675	0.09838996129081228	0.0014141013544399035	-2.8495194617580264	0.4375255754425317	0.3404123102920707	33.58185286753309	30.17797064180864	37.85122967343099	1.526104654516314	1.4796900317054071	1.5780799929962197	0.02313122179464603	0.07373636450139119	0.03549095010845108	-1.6358014271230743	-1.1323182786624575	-1.4498823742411826	0.02466130240425616	0.02121209233227633	0.07371985898036859	0.07375706683007123	0.03830755804928319	0.03195817199908551	-1.607983991323193	-1.6734164911465903	-1.1324155042194632	-1.1321963626274698	-1.4167155316379811	-1.4954180702033164	0.20653037670276206	0.02015756550640805	0.734685719951126	0.08691018866118863	0.2500409043842891	0.8923965109346065	0.9470697869127492	0.5756208877245412	0.2720257541125242
LightGCN	0.0955732620886777	0.1106272754908282	yelp	most_favorite	100	883844	25.00043353624093	1.3979475399026222	1.2542668996102675	0.09838996129081228	0.0014141013544399035	-2.8495194617580264	0.4375255754425317	0.3404123102920707	33.58185286753309	30.17797064180864	37.85122967343099	1.526104654516314	1.4796900317054071	1.5780799929962197	0.02313122179464603	0.07373636450139119	0.03549095010845108	-1.6358014271230743	-1.1323182786624575	-1.4498823742411826	0.02466130240425616	0.02121209233227633	0.07371985898036859	0.07375706683007123	0.03830755804928319	0.03195817199908551	-1.607983991323193	-1.6734164911465903	-1.1324155042194632	-1.1321963626274698	-1.4167155316379811	-1.4954180702033164	0.20653037670276206	0.02015756550640805	0.734685719951126	0.08691018866118863	0.2500409043842891	0.8923965109346065	0.9470697869127492	0.5756208877245412	0.2720257541125242
LightGCN	0.0171651508379708	0.0213603484956785	yelp	most_characteristic	6	167994	23.777211947577033	1.3761609290560344	1.3866382725832012	0.14196318298398794	0.00029714738510301116	-3.5270280871803967	0.30776092601846944	0.0	6.809487248656388	5.860137862066503	8.125891442155309	0.8331144109637466	0.7679078330881377	0.9098710160721256	0.09128121584450384	0.21067961013033745	0.14807639195389571	-1.0396185838501155	-0.6763774939902724	-0.8295141761946694	0.09535116316863912	0.08563767111746001	0.1781398872538128	0.2558004352501822	0.1702152353900324	0.11737782433462055	-1.020674004719283	-1.0673351516833978	-0.7492388268887435	-0.5920987208949272	-0.7690015702814246	-0.9304139446454616	0.3006448130585423	0.21266105105367486	0.7089181756491303	0.4461176192800537	0.2578506478536766	0.8943629347991351	0.9298711074448802	0.5379574986430967	0.5467815897490091
UltraGCN	0.0186653581916423	0.0229662136468753	yelp	most_characteristic	6	167994	23.777211947577033	1.3761609290560344	1.3866382725832012	0.14196318298398794	0.00029714738510301116	-3.5270280871803967	0.30776092601846944	0.0	6.809487248656388	5.860137862066503	8.125891442155309	0.8331144109637466	0.7679078330881377	0.9098710160721256	0.09128121584450384	0.21067961013033745	0.14807639195389571	-1.0396185838501155	-0.6763774939902724	-0.8295141761946694	0.09535116316863912	0.08563767111746001	0.1781398872538128	0.2558004352501822	0.1702152353900324	0.11737782433462055	-1.020674004719283	-1.0673351516833978	-0.7492388268887435	-0.5920987208949272	-0.7690015702814246	-0.9304139446454616	0.3006448130585423	0.21266105105367486	0.7089181756491303	0.4461176192800537	0.2578506478536766	0.8943629347991351	0.9298711074448802	0.5379574986430967	0.5467815897490091
BPRMF	0.0157071180509542	0.0196695182066799	yelp	most_characteristic	6	167994	23.777211947577033	1.3761609290560344	1.3866382725832012	0.14196318298398794	0.00029714738510301116	-3.5270280871803967	0.30776092601846944	0.0	6.809487248656388	5.860137862066503	8.125891442155309	0.8331144109637466	0.7679078330881377	0.9098710160721256	0.09128121584450384	0.21067961013033745	0.14807639195389571	-1.0396185838501155	-0.6763774939902724	-0.8295141761946694	0.09535116316863912	0.08563767111746001	0.1781398872538128	0.2558004352501822	0.1702152353900324	0.11737782433462055	-1.020674004719283	-1.0673351516833978	-0.7492388268887435	-0.5920987208949272	-0.7690015702814246	-0.9304139446454616	0.3006448130585423	0.21266105105367486	0.7089181756491303	0.4461176192800537	0.2578506478536766	0.8943629347991351	0.9298711074448802	0.5379574986430967	0.5467815897490091
DirectAU	0.017118988858556	0.0214935878206049	yelp	most_characteristic	6	167994	23.777211947577033	1.3761609290560344	1.3866382725832012	0.14196318298398794	0.00029714738510301116	-3.5270280871803967	0.30776092601846944	0.0	6.809487248656388	5.860137862066503	8.125891442155309	0.8331144109637466	0.7679078330881377	0.9098710160721256	0.09128121584450384	0.21067961013033745	0.14807639195389571	-1.0396185838501155	-0.6763774939902724	-0.8295141761946694	0.09535116316863912	0.08563767111746001	0.1781398872538128	0.2558004352501822	0.1702152353900324	0.11737782433462055	-1.020674004719283	-1.0673351516833978	-0.7492388268887435	-0.5920987208949272	-0.7690015702814246	-0.9304139446454616	0.3006448130585423	0.21266105105367486	0.7089181756491303	0.4461176192800537	0.2578506478536766	0.8943629347991351	0.9298711074448802	0.5379574986430967	0.5467815897490091
ItemKNN	0.01707134461951	0.0206447062869519	yelp	most_characteristic	6	167994	23.777211947577033	1.3761609290560344	1.3866382725832012	0.14196318298398794	0.00029714738510301116	-3.5270280871803967	0.30776092601846944	0.0	6.809487248656388	5.860137862066503	8.125891442155309	0.8331144109637466	0.7679078330881377	0.9098710160721256	0.09128121584450384	0.21067961013033745	0.14807639195389571	-1.0396185838501155	-0.6763774939902724	-0.8295141761946694	0.09535116316863912	0.08563767111746001	0.1781398872538128	0.2558004352501822	0.1702152353900324	0.11737782433462055	-1.020674004719283	-1.0673351516833978	-0.7492388268887435	-0.5920987208949272	-0.7690015702814246	-0.9304139446454616	0.3006448130585423	0.21266105105367486	0.7089181756491303	0.4461176192800537	0.2578506478536766	0.8943629347991351	0.9298711074448802	0.5379574986430967	0.5467815897490091
SimpleX	0.0177346939664187	0.0215619681050342	yelp	most_characteristic	6	167994	23.777211947577033	1.3761609290560344	1.3866382725832012	0.14196318298398794	0.00029714738510301116	-3.5270280871803967	0.30776092601846944	0.0	6.809487248656388	5.860137862066503	8.125891442155309	0.8331144109637466	0.7679078330881377	0.9098710160721256	0.09128121584450384	0.21067961013033745	0.14807639195389571	-1.0396185838501155	-0.6763774939902724	-0.8295141761946694	0.09535116316863912	0.08563767111746001	0.1781398872538128	0.2558004352501822	0.1702152353900324	0.11737782433462055	-1.020674004719283	-1.0673351516833978	-0.7492388268887435	-0.5920987208949272	-0.7690015702814246	-0.9304139446454616	0.3006448130585423	0.21266105105367486	0.7089181756491303	0.4461176192800537	0.2578506478536766	0.8943629347991351	0.9298711074448802	0.5379574986430967	0.5467815897490091
UserKNN	0.0166345912073335	0.0193863520916903	yelp	most_characteristic	6	167994	23.777211947577033	1.3761609290560344	1.3866382725832012	0.14196318298398794	0.00029714738510301116	-3.5270280871803967	0.30776092601846944	0.0	6.809487248656388	5.860137862066503	8.125891442155309	0.8331144109637466	0.7679078330881377	0.9098710160721256	0.09128121584450384	0.21067961013033745	0.14807639195389571	-1.0396185838501155	-0.6763774939902724	-0.8295141761946694	0.09535116316863912	0.08563767111746001	0.1781398872538128	0.2558004352501822	0.1702152353900324	0.11737782433462055	-1.020674004719283	-1.0673351516833978	-0.7492388268887435	-0.5920987208949272	-0.7690015702814246	-0.9304139446454616	0.3006448130585423	0.21266105105367486	0.7089181756491303	0.4461176192800537	0.2578506478536766	0.8943629347991351	0.9298711074448802	0.5379574986430967	0.5467815897490091
GFCF	0.0178682279820356	0.0217001251333776	yelp	most_characteristic	6	167994	23.777211947577033	1.3761609290560344	1.3866382725832012	0.14196318298398794	0.00029714738510301116	-3.5270280871803967	0.30776092601846944	0.0	6.809487248656388	5.860137862066503	8.125891442155309	0.8331144109637466	0.7679078330881377	0.9098710160721256	0.09128121584450384	0.21067961013033745	0.14807639195389571	-1.0396185838501155	-0.6763774939902724	-0.8295141761946694	0.09535116316863912	0.08563767111746001	0.1781398872538128	0.2558004352501822	0.1702152353900324	0.11737782433462055	-1.020674004719283	-1.0673351516833978	-0.7492388268887435	-0.5920987208949272	-0.7690015702814246	-0.9304139446454616	0.3006448130585423	0.21266105105367486	0.7089181756491303	0.4461176192800537	0.2578506478536766	0.8943629347991351	0.9298711074448802	0.5379574986430967	0.5467815897490091
BPRMF	0.0713883320794723	0.0860648231184021	yelp	most_favorite	18	480271	24.988111153106388	1.3977334291242078	1.2555042374781398	0.09881818284764114	0.0007691649848314405	-3.1139804946371714	0.4814444632717946	0.03780772640822799	18.449542743538768	16.572234722668668	20.80651091879288	1.265985607003547	1.2193810758474646	1.3181992586951057	0.03305721000712313	0.09526294417067864	0.0552602569164682	-1.4807338032038246	-1.0210760004297117	-1.2575871002891224	0.03541382146795983	0.030098474331952608	0.07229797906683379	0.12409555517209794	0.06477162451088295	0.04331869459746758	-1.4508272064556882	-1.5214555178947606	-1.140873842295913	-0.9062437736890312	-1.1886152104454923	-1.3633246392502854	0.3703342450575464	0.0047172654726044426	0.8316746537716484	0.08700461082303024	0.21312058103468765	0.8931020394169766	0.9429642073937022	0.5670018670967888	0.2655663742092679
ItemKNN	0.0582079345516831	0.0698311021369519	yelp	most_favorite	18	480271	24.988111153106388	1.3977334291242078	1.2555042374781398	0.09881818284764114	0.0007691649848314405	-3.1139804946371714	0.4814444632717946	0.03780772640822799	18.449542743538768	16.572234722668668	20.80651091879288	1.265985607003547	1.2193810758474646	1.3181992586951057	0.03305721000712313	0.09526294417067864	0.0552602569164682	-1.4807338032038246	-1.0210760004297117	-1.2575871002891224	0.03541382146795983	0.030098474331952608	0.07229797906683379	0.12409555517209794	0.06477162451088295	0.04331869459746758	-1.4508272064556882	-1.5214555178947606	-1.140873842295913	-0.9062437736890312	-1.1886152104454923	-1.3633246392502854	0.3703342450575464	0.0047172654726044426	0.8316746537716484	0.08700461082303024	0.21312058103468765	0.8931020394169766	0.9429642073937022	0.5670018670967888	0.2655663742092679
GFCF	0.0870200248668911	0.1031363597552413	yelp	most_favorite	18	480271	24.988111153106388	1.3977334291242078	1.2555042374781398	0.09881818284764114	0.0007691649848314405	-3.1139804946371714	0.4814444632717946	0.03780772640822799	18.449542743538768	16.572234722668668	20.80651091879288	1.265985607003547	1.2193810758474646	1.3181992586951057	0.03305721000712313	0.09526294417067864	0.0552602569164682	-1.4807338032038246	-1.0210760004297117	-1.2575871002891224	0.03541382146795983	0.030098474331952608	0.07229797906683379	0.12409555517209794	0.06477162451088295	0.04331869459746758	-1.4508272064556882	-1.5214555178947606	-1.140873842295913	-0.9062437736890312	-1.1886152104454923	-1.3633246392502854	0.3703342450575464	0.0047172654726044426	0.8316746537716484	0.08700461082303024	0.21312058103468765	0.8931020394169766	0.9429642073937022	0.5670018670967888	0.2655663742092679
